;metro_distances;districts;prices;prices_per_meter;meters;materials;heights;floors
21067;15;Выборгский;13500000;189076;71,39986037;Кирпично-монолитный;25;7
21068;18;Выборгский;7303400;130000;56,18;Кирпично-монолитный;25;8
21069;18;Выборгский;7888860;126000;62,61;Кирпично-монолитный;25;8
21070;18;Выборгский;8133125;137500;59,15;Кирпично-монолитный;25;8
21071;12;Выборгский;7145739;126900;56,31;Кирпично-монолитный;25;8
21072;12;Выборгский;7548048;127200;59,34;Кирпично-монолитный;25;8
21073;18;Красносельский;10978830;199000;55,17;Кирпично-монолитный;25;8
21074;12;Выборгский;7713552;123200;62,61;Кирпично-монолитный;25;8
21075;18;Выборгский;7804114;129400;60,31;Кирпично-монолитный;25;9
21076;18;Выборгский;7409810;132200;56,05;Кирпично-монолитный;25;9
21077;18;Красносельский;11099880;198000;56,06;Кирпично-монолитный;25;9
21078;18;Приморский;7137704;137767;51,80996901;Кирпично-монолитный;25;9
21079;18;Приморский;8000319;129455;61,8;Кирпично-монолитный;25;9
21080;12;Выборгский;7237104;126700;57,12;Кирпично-монолитный;25;9
21081;18;Приморский;7764161;143648;54,04990672;Кирпично-монолитный;25;10
21082;18;Выборгский;7401878;132200;55,99;Кирпично-монолитный;25;10
21083;18;Красносельский;11099880;198000;56,06;Кирпично-монолитный;25;10
21084;12;Выборгский;7145739;126900;56,31;Кирпично-монолитный;25;10
21085;15;Выборгский;7528384;148900;50,56;Кирпично-монолитный;25;10
21086;18;Выборгский;7888860;126000;62,61;Кирпично-монолитный;25;10
21087;12;Выборгский;7713552;123200;62,61;Кирпично-монолитный;25;10
21088;24;Приморский;10100000;191288;52,79996654;Кирпично-монолитный;25;10
21089;18;Выборгский;7990000;145273;54,99989675;Кирпично-монолитный;25;10
21090;30;Красносельский;11900000;185647;64,10014705;Кирпично-монолитный;25;11
21091;18;Выборгский;7804114;129400;60,31;Кирпично-монолитный;25;11
21092;18;Красносельский;11099880;198000;56,06;Кирпично-монолитный;25;11
21093;12;Выборгский;7237104;126700;57,12;Кирпично-монолитный;25;11
21094;18;Выборгский;8410200;160500;52,4;Кирпично-монолитный;25;11
21095;12;Выборгский;7288596;130200;55,98;Кирпично-монолитный;25;11
21096;18;Приморский;8063355;130475;61,8;Кирпично-монолитный;25;11
21097;15;Выборгский;8586480;133000;64,56;Кирпично-монолитный;25;11
21098;18;Выборгский;7409810;132200;56,05;Кирпично-монолитный;25;11
21099;15;Выборгский;7843290;136500;57,46;Кирпично-монолитный;25;11
21100;15;Выборгский;8052922;138700;58,06;Кирпично-монолитный;25;11
21101;18;Приморский;6972525;142646;48,87991952;Кирпично-монолитный;25;11
21102;24;Выборгский;6950000;97339;71,39995274;Кирпично-монолитный;25;11
21103;18;Выборгский;7401878;132200;55,99;Кирпично-монолитный;25;12
21104;18;Красносельский;11099880;198000;56,06;Кирпично-монолитный;25;12
21105;15;Выборгский;7528384;148900;50,56;Кирпично-монолитный;25;12
21106;12;Выборгский;7548048;127200;59,34;Кирпично-монолитный;25;12
21107;12;Выборгский;7713552;123200;62,61;Кирпично-монолитный;25;12
21108;18;Выборгский;7888860;126000;62,61;Кирпично-монолитный;25;12
21109;15;Московский;10400000;179310;58,00011154;Кирпично-монолитный;25;12
21110;20;Выборгский;9000000;166052;54,19988919;Кирпично-монолитный;25;12
21111;45;Ленинградская область;6900000;138000;50;Кирпично-монолитный;25;12
21112;12;Выборгский;7202832;126100;57,12;Кирпично-монолитный;25;13
21113;18;Приморский;7232268;139889;51,7000479;Кирпично-монолитный;25;13
21114;12;Выборгский;7518378;126700;59,34;Кирпично-монолитный;25;13
21115;18;Выборгский;7984746;161700;49,38;Кирпично-монолитный;25;13
21116;18;Выборгский;8410200;160500;52,4;Кирпично-монолитный;25;13
21117;18;Красносельский;11155940;199000;56,06;Кирпично-монолитный;25;13
21118;18;Приморский;7008167;143728;48,75992848;Кирпично-монолитный;25;13
21119;18;Приморский;7817532;145226;53,83011307;Кирпично-монолитный;25;13
21120;12;Выборгский;7876486;130600;60,31;Кирпично-монолитный;25;13
21121;18;Выборгский;7381785;131700;56,05;Кирпично-монолитный;25;13
21122;18;Выборгский;7773959;128900;60,31;Кирпично-монолитный;25;13
21123;18;Приморский;8097462;131495;61,57999924;Кирпично-монолитный;25;13
21124;12;Выборгский;7255008;129600;55,98;Кирпично-монолитный;25;13
21125;45;Ленинградская область;8659000;155737;55,6001464;Кирпично-монолитный;25;13
21126;33;Приморский;11000000;214425;51,29998834;Кирпично-монолитный;25;13
21127;18;Приморский;7259698;140420;51,69988606;Кирпично-монолитный;25;14
21128;18;Красносельский;11099880;198000;56,06;Кирпично-монолитный;25;14
21129;18;Выборгский;7999560;162000;49,38;Кирпично-монолитный;25;14
21130;12;Выборгский;7412050;132500;55,94;Кирпично-монолитный;25;14
21131;18;Выборгский;7275310;129500;56,18;Кирпично-монолитный;25;14
21132;15;Выборгский;8023892;138200;58,06;Кирпично-монолитный;25;14
21133;18;Приморский;8123633;131920;61,57999545;Кирпично-монолитный;25;14
21134;18;Выборгский;8410200;160500;52,4;Кирпично-монолитный;25;14
21135;18;Выборгский;7857555;125500;62,61;Кирпично-монолитный;25;14
21136;18;Приморский;7847523;145783;53,83016538;Кирпично-монолитный;25;14
21137;12;Выборгский;7682247;122700;62,61;Кирпично-монолитный;25;14
21138;9;Выборгский;11399000;170134;67,00012931;Кирпично-монолитный;25;14
21139;9;Ленинградская область;8900000;164815;53,99993933;Кирпично-монолитный;25;14
21140;7;Приморский;13199000;253340;52,09994474;Кирпично-монолитный;25;14
21141;15;Выборгский;18000000;199778;90,10001101;Кирпично-монолитный;25;15
21142;18;Выборгский;7999560;162000;49,38;Кирпично-монолитный;25;15
21143;18;Выборгский;7381785;131700;56,05;Кирпично-монолитный;25;15
21144;18;Выборгский;7773959;128900;60,31;Кирпично-монолитный;25;15
21145;18;Красносельский;11155940;199000;56,06;Кирпично-монолитный;25;15
21146;60;Невский;9800000;164430;59,59982971;Кирпично-монолитный;25;15
21147;18;Красносельский;11099880;198000;56,06;Кирпично-монолитный;25;16
21148;18;Приморский;9740763;128948;75,54024103;Кирпично-монолитный;25;16
21149;18;Выборгский;7263630;130500;55,66;Кирпично-монолитный;25;16
21150;18;Выборгский;7322386;132700;55,18;Кирпично-монолитный;25;16
21151;12;Выборгский;7643423;123700;61,79;Кирпично-монолитный;25;16
21152;18;Приморский;7976546;146898;54,29989517;Кирпично-монолитный;25;16
21153;12;Выборгский;7526638;127700;58,94;Кирпично-монолитный;25;16
