id,genre,popularity,duration,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
6Ms3n5sUl0Bzg3bMCtUEAw,rap,56,236462,0.593,0.612,1.99E-06,0.0898,-6.39,0,0.0325,94.019,0.387
2aWVaW1p2kUc5yuKwBmRJi,deep underground hip hop,74,125302,0.899,0.691,0.000451,0.135,-7.554,1,0.0497,107.951,0.865
38HkYfvnhHLLB5Yaj2VpZg,rap,63,175296,0.752,0.729,1.27E-06,0.0783,-5.436,1,0.174,134.038,0.366
0DrFTaAX2srXPkuag35djb,dance pop,69,158805,0.591,0.841,0,0.395,-4.351,0,0.0304,109.034,0.392
1qCmZnC1FUpNgOydIzqIPC,australian pop,70,221466,0.756,0.554,0,0.158,-4.24,0,0.0342,117.992,0.596
3jf3c9EOFam6Q15sho0XWw,dance pop,68,200029,0.592,0.884,0,0.0699,-3.689,1,0.0554,82.225,0.772
1PL4eTnRS9bdjDtPJrmj3Y,alternative hip hop,44,206505,0.518,0.871,0,0.364,-9.109,1,0.362,91.653,0.847
4z2JaAVPemYJhFKm7e32RA,viral rap,1,106031,0.907,0.332,0.0168,0.109,-9.828,1,0.0836,99.998,0.277
23jEeXRyrjFbfs2Q8tBwdI,dance pop,59,193696,0.661,0.873,0.00164,0.136,-3.333,1,0.0482,146.943,0.687
0kPmcPPkjoyfLhUwHLWrk0,canadian contemporary r&b,47,200040,0.515,0.731,9.59E-05,0.0897,-5.934,1,0.0592,171.004,0.336
6b5P51m8xx2XA6U7sdNZ5E,canadian contemporary r&b,72,250053,0.218,0.652,0.111,0.172,-7.953,0,0.0641,65.375,0.0599
2K9Ovn1o2bTGqbsABGC6m3,canadian contemporary r&b,72,239973,0.638,0.863,5.46E-05,0.685,-5.221,0,0.132,120.077,0.226
7szuecWAPwGoV1e5vGu8tl,canadian contemporary r&b,87,237520,0.667,0.719,8.10E-05,0.0736,-5.371,0,0.0346,100.021,0.717
4BGZF4oLbTL0pWm7C18pbv,canadian contemporary r&b,72,191306,0.504,0.498,0,0.0929,-8.24,1,0.0499,87.221,0.196
6kWxIqQDsKFYCJGbU4AjCX,canadian contemporary r&b,72,211400,0.467,0.608,8.83E-05,0.125,-7.847,1,0.0707,80.957,0.108
3WlbeuhfRSqU7ylK2Ui5U7,canadian contemporary r&b,71,247186,0.55,0.611,6.88E-05,0.121,-7.475,1,0.137,148.062,0.243
2p8IUWQDrpjuFltbdgLOag,canadian contemporary r&b,80,361026,0.664,0.572,0.00604,0.121,-6.099,0,0.0305,108.959,0.143
1sOW4PuG5X3Ie3EXUhAopJ,canadian contemporary r&b,71,355960,0.404,0.524,0.00316,0.199,-8.996,0,0.0593,145.74,0.168
6bnF93Rx87YqUBLSgjiMU8,canadian contemporary r&b,82,198266,0.537,0.746,1.01E-06,0.156,-5.507,0,0.15,170.062,0.252
3orEOtd8CPL8GFlpRpKuoE,canadian contemporary r&b,72,283226,0.375,0.605,0.0448,0.147,-7.268,0,0.0729,175.946,0.128
5QO79kh1waicV47BqGRL3g,canadian contemporary r&b,98,215626,0.68,0.826,1.24E-05,0.543,-5.487,1,0.0309,118.051,0.644
40U8d12pC5UHqmHwXjHjjl,canadian contemporary r&b,69,195813,0.555,0.619,0.000224,0.0917,-7.918,1,0.0314,95.032,0.141
2BcnxwxBuar5wjCaLqm5N3,canadian contemporary r&b,68,190173,0.245,0.394,2.90E-05,0.093,-9.887,0,0.0374,115.233,0.148
6zEgnpM0qYmHLDnh8WPejL,latin,78,157733,0.641,0.857,0.00534,0.0695,-5.725,0,0.301,122.728,0.961
4cSSL3YafYjM3yjgFO1vJg,memphis hip hop,78,173288,0.867,0.744,0,0.0713,-5.171,1,0.227,84.005,0.645
380HmhwTE2NJgawn1NwkXi,latin,75,150720,0.663,0.598,8.02E-05,0.0856,-4.042,1,0.17,172.245,0.4
6KfoDhO4XUWSbnyKjNp9c4,alt z,86,185773,0.628,0.639,0,0.354,-5.46,1,0.0435,108.045,0.493
2lCkncy6bIB0LTMT7kvrD1,latin,82,205933,0.843,0.836,0.00138,0.0532,-2.474,0,0.0695,94.018,0.65
35KmOEIUqAGn02t7n4qaIr,latin,72,200266,0.885,0.68,1.77E-05,0.0875,-3.837,0,0.0848,97.003,0.78
3CS5zwqrjggxlRD0QGJAva,contemporary country,66,201343,0.583,0.769,0,0.0988,-4.859,0,0.159,179.869,0.785
0kn2gu8Pd03DiYHzRvX2Xk,alt z,69,168880,0.701,0.728,0,0.17,-5.226,1,0.0468,91.071,0.696
165cwz4wGlGz0uDBhxdKLY,hip hop,69,287871,0.682,0.281,0.359,0.106,-14.267,1,0.126,82.954,0.475
464uJVLmr0fDJGXOnciaDe,latin,68,189826,0.651,0.561,0.000109,0.435,-5.715,0,0.25,175.992,0.369
57lEOoQ3Szzy1xbF89JBWR,alabama rap,65,229806,0.972,0.691,6.18E-06,0.115,-4.288,1,0.0798,125.03,0.637
2hsA9YWuF3C9Gosi4dpjJN,latin,72,182093,0.795,0.911,0.206,0.131,-2.228,1,0.0875,164.081,0.8
3HTbI3yUJQw3fP0Po8qLcD,latin,68,142546,0.828,0.738,0.473,0.0917,-4.295,0,0.0516,94.995,0.818
1syf62zw48zu4FrPwMtDHk,latin,70,176626,0.849,0.709,0,0.329,-4.717,0,0.0794,93.06,0.916
5pXy29xzxR3aTB0SYRI590,latin,68,145680,0.872,0.692,0.00761,0.0871,-5.376,1,0.187,99.982,0.693
5zzbORcD0GwLY0wQHP1Xs1,latin,65,186693,0.731,0.787,0,0.316,-5.26,0,0.0721,92.971,0.393
0VjIjW4GlUZAMYd2vXMi3b,canadian contemporary r&b,97,200040,0.514,0.73,9.54E-05,0.0897,-5.934,1,0.0598,171.005,0.334
5KqldkCunQ2rWxruMEtGh0,adult standards,75,214880,0.671,0.501,0,0.194,-13.119,1,0.0594,87.04,0.86
6apPqjW8ezpKEicAkkBlvO,classic country pop,70,250053,0.611,0.524,0,0.0753,-8.256,1,0.035,203.787,0.73
4Ksj9mKfsYC5b8v8Ey3c8I,atl hip hop,47,179386,0.174,0.0466,0.196,0.42,-18.458,1,0.0495,116.713,0.0337
07FOCFJhMmCVQDyWX1d3gR,atl hip hop,55,212106,0.715,0.649,0.0199,0.0795,-11.294,1,0.109,100.077,0.478
011ZwIM48eD8ee2UBpG8nK,atl hip hop,63,392186,0.691,0.524,4.29E-05,0.488,-9.718,1,0.16,164.047,0.41
2Aq78kKI9yuloJQkcbhQbU,atl hip hop,55,367293,0.621,0.538,0.0189,0.583,-9.307,1,0.0401,85.977,0.311
5X4R93Qcw54yp9Utwy7Mlr,atl hip hop,59,308546,0.715,0.597,0.00273,0.0925,-8.939,1,0.0749,114.98,0.186
3IB89bAf5k60jLUFoWAmn1,atl hip hop,52,479186,0.538,0.463,0.000304,0.114,-13.573,1,0.038,149.927,0.207
4vS4FB3HXgOSmICeqEY0Gh,atl hip hop,55,236506,0.798,0.559,0,0.349,-10.868,1,0.0592,102.018,0.604
5UxxCtrLtSqOVRBQQn4ZJ3,atl hip hop,47,192733,0.708,0.636,0.42,0.115,-10.655,1,0.299,108.035,0.487
2VMzIZtoTgnKydwx6cRPq7,atl hip hop,46,179360,0.44,0.106,0,0.285,-13.786,0,0.271,93.921,0.175
5CTzapBNGovLrqPas4cy7J,atl hip hop,51,321386,0.576,0.486,0.134,0.0676,-9.727,1,0.154,165.816,0.178
7l8qR2ndOxgE9hbfQf6gxA,atl hip hop,53,360933,0.681,0.597,0.582,0.125,-12.623,0,0.0637,148.018,0.486
0cw3WOWQmYGKY0CE8EQgKR,canadian contemporary r&b,0,165346,0.59,0.724,0,0.128,-3.71,0,0.0572,75.024,0.172
2alc8VZAzDgdAsL2QMk3hu,viral rap,78,106000,0.903,0.327,0.011,0.108,-9.727,1,0.0877,100.008,0.274
2rRJrJEo19S2J82BDsQ3F7,alternative r&b,79,159381,0.784,0.43,0,0.0887,-8.756,0,0.0364,127.087,0.236
1raaNykBg1bDnWENUiglUA,dance pop,76,221820,0.73,0.729,1.39E-06,0.349,-3.434,0,0.0886,113.012,0.467
0lSZh5W0wDeurkGzLYY6hf,canadian hip hop,75,161377,0.893,0.618,0,0.542,-4.425,0,0.112,119.099,0.389
3PfIrDoz19wz7qK7tYeu62,dance pop,86,183290,0.793,0.793,0,0.0951,-4.521,0,0.083,123.95,0.679
4HDCLYli2SUdkq9OjmvhSD,pop,79,183219,0.43,0.7,0,0.216,-5.35,1,0.264,158.373,0.731
017PF4Q3l4DBUiWoXk4OWT,dance pop,84,221820,0.73,0.729,1.39E-06,0.349,-3.434,0,0.0883,113.013,0.467
3AzjcOeAmA57TIOr9zF1ZW,dance pop,80,193829,0.647,0.844,0.000658,0.102,-3.756,1,0.0457,146.967,0.746
1nYeVF5vIBxMxfPoL0SIWg,dance pop,77,208505,0.627,0.69,0,0.0742,-5.396,0,0.139,122.053,0.627
353IDEfNzPJmGNRnOi5kJ1,boy band,4,220536,0.643,0.768,0,0.469,-4.316,1,0.0455,108.992,0.597
39LLxExYz6ewLAcYrzQQyP,dance pop,82,203807,0.695,0.884,0,0.213,-2.278,0,0.0753,103.014,0.914
3frUvGrmGcay91lvFbOgsN,edm,74,183067,0.794,0.728,8.82E-06,0.227,-6.759,1,0.114,105.024,0.36
2nMOodYNHBAQ3Kc1QNimZU,dance pop,69,209583,0.47,0.785,1.55E-06,0.0931,-4.015,0,0.0664,89.717,0.79
7aGpxzqEndzz82BfUiPOu8,pop,53,208789,0.612,0.304,0.00752,0.108,-9.77,0,0.0332,119.879,0.308
6zrJLhslleCHby0wbUnvVy,dance pop,67,184881,0.875,0.813,0,0.321,-4.502,1,0.0579,114.993,0.859
3LnJM1B5Mjgx5LfT9plXUU,pop,75,197973,0.866,0.53,0.00159,0.0946,-6.347,0,0.0495,104.952,0.203
6DXZiYUbrYgrVIhfX3U9Z2,dance pop,72,194607,0.906,0.474,5.52E-06,0.286,-6.124,1,0.194,106.976,0.656
2YuLSGh71kaSX9uzAfBbII,pop,52,208762,0.443,0.519,2.33E-05,0.0919,-9.337,0,0.246,71.682,0.24
0l4CWlipuaIS4vzsNNWC4V,pop,57,186339,0.38,0.274,0.000685,0.105,-13.106,0,0.169,178.027,0.27
4rPkN1FMzQyFNP9cLUGIIB,dance pop,71,258004,0.659,0.667,2.85E-05,0.1,-4.668,0,0.0339,115.982,0.468
46Mk1NVIpCcRIAXY92mWAW,pop,58,267384,0.74,0.465,0.00404,0.101,-8.27,0,0.0411,116.74,0.276
6ZBqCuo8fUGSZJGYR9LNwL,canadian hip hop,5,144098,0.874,0.635,0,0.0676,-6.703,1,0.164,102.022,0.369
3LgB6VOPYNZ6ADmCi0p8nt,boston hip hop,59,201395,0.773,0.664,0.109,0.121,-7.443,0,0.146,142.946,0.37
6uAFJ75WDAoAPyCWJAtvks,dance pop,67,218754,0.68,0.701,0.000191,0.168,-5.001,1,0.0917,94.06,0.649
4POHzEwNTCYaIvqCUp3NnO,boy band,6,186785,0.721,0.62,0,0.26,-3.639,1,0.0483,127.979,0.473
0WLhJ2NBuZHuoHY8pLVHJ0,hip hop,65,155913,0.84,0.692,0,0.344,-5.399,1,0.0356,100.046,0.145
2o1dvKh58G11C51Y9EgBs3,boston hip hop,63,216470,0.808,0.377,1.75E-05,0.097,-10.098,0,0.0961,126.096,0.308
3gAaDDoBipWZzGBMwK194e,contemporary country,62,194819,0.263,0.393,0,0.0975,-7.783,1,0.0291,86.806,0.205
0vQcyuMEfRBd21ojZ62N2L,dance pop,68,166266,0.768,0.486,0,0.098,-5.954,1,0.0353,125.021,0.519
1znfamHM7SiXmxJOiQ5W1Z,pop,55,170858,0.62,0.45,9.67E-05,0.0975,-7.305,0,0.132,114.082,0.719
16kqEZBfhhK8XlQpauKej1,contemporary country,0,184554,0.538,0.941,0,0.302,-3.582,1,0.0639,140.044,0.585
1Ew6LX4ib9JhHvF0hJNO2l,pop,50,232549,0.641,0.41,0.00386,0.123,-8.343,0,0.0449,81.967,0.0388
2IubwIJI9sD15UHqFQecgF,pop,48,226800,0.792,0.67,0.252,0.105,-7.058,0,0.122,107.984,0.502
6Jq89I45IO3GNlD3ulEgZf,pop,54,286781,0.649,0.297,0,0.11,-13.509,1,0.036,133.933,0.523
6WGTfHSQtUcEx5vgpxTLCs,pop,65,281119,0.877,0.529,0.00159,0.094,-6.235,0,0.0461,104.984,0.422
0yFWdhx0rDU4zNddqvfu33,boy band,2,229557,0.504,0.83,2.49E-06,0.0563,-4.474,1,0.121,133.929,0.449
26wLOs3ZuHJa2Ihhx6QIE6,boy band,81,204887,0.749,0.461,6.24E-06,0.0738,-2.961,0,0.0416,139.02,0.42
2txofPPP3lkiNLTUUHeJHS,boy band,8,158098,0.576,0.46,0,0.107,-4.173,1,0.246,176.185,0.625
2BwTTHpaBZ9DuARYrIccyh,pop,59,376061,0.285,0.329,0.0205,0.158,-12.212,1,0.0446,159.409,0.148
0oB9964bp22Bmok0Dmxlzb,dance pop,56,199895,0.658,0.765,1.02E-05,0.0936,-7.002,0,0.0469,119.974,0.222
57Lw4YmOvpighLOnwqiuKr,canadian hip hop,58,192968,0.743,0.55,0,0.162,-6.521,0,0.436,141.864,0.564
7BFsQB2C6KmaiqjKfHVWmG,pop,56,212780,0.789,0.741,0.0179,0.0869,-5.671,0,0.133,95.986,0.814
4kLm0P01JM1xS94Z4JC3oE,boy band,3,192736,0.576,0.807,2.45E-06,0.0963,-3.019,1,0.0374,90.932,0.48
2o2bLG5JqlwSCZNsx9BvOs,pop,50,193328,0.724,0.61,0,0.0943,-6.577,0,0.0307,116.979,0.638
2ImaJZH7XqxrzbQZpYDmol,australian hip hop,71,163573,0.901,0.49,0,0.109,-9.099,0,0.129,135.015,0.397
2I2yw1jXVtcbiRLYuuu52u,boy band,1,220605,0.687,0.67,0,0.104,-3.331,1,0.0444,134.972,0.734
4h7qcXBtaOJnmrapxoWxGf,boston hip hop,74,236501,0.884,0.936,0,0.262,-3.931,1,0.167,120.004,0.758
1mMLMZYXkMueg65jRRWG1l,contemporary country,79,240760,0.551,0.801,6.03E-06,0.265,-5.069,1,0.0303,128.027,0.625
3RzcoFkZ0AOp2nH71jP504,contemporary country,4,186733,0.54,0.863,0,0.0874,-4.483,1,0.0481,77,0.64
40ijlFtuamT3J2zR2mwfmm,boston hip hop,53,201395,0.776,0.665,0.145,0.121,-7.454,0,0.145,142.935,0.381
5M98ml69pyn28o5XvAUN0r,modern alternative pop,1,192570,0.677,0.878,0,0.154,-3.497,0,0.213,90.048,0.227
14mgSrrQRN8K9HaVHhKjze,canadian contemporary r&b,20,222306,0.524,0.577,0.0443,0.234,-9.313,1,0.0358,131.909,0.0398
6TooMkzB9xE9FM9qxuEQeX,canadian contemporary r&b,0,144539,0.716,0.364,9.23E-05,0.113,-9.648,0,0.0866,151.968,0.448
2wDAD2hRCw8qanm6UjdLpx,canadian contemporary r&b,0,185688,0.604,0.26,9.33E-05,0.327,-10.498,1,0.0373,100.964,0.317
4PV0uE5pZSh44E3NqNNDEH,alt z,77,223270,0.375,0.461,0,0.386,-6.202,1,0.0279,75.217,0.233
1lGHa2pwYzxQHFBUynhLtO,north carolina hip hop,12,139890,0.836,0.624,0,0.138,-6.75,0,0.184,103,0.7
62aP9fBQKYKxi7PDXwcUAS,tropical house,86,176546,0.674,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,0.33
127QTOFJsJQp5LbJbu3A1y,canadian hip hop,83,247058,0.834,0.454,6.15E-06,0.114,-9.75,0,0.201,81.618,0.837
62ljuuXo0zrcrtJnnOhfxT,alternative r&b,66,231040,0.444,0.152,8.85E-05,0.0966,-12.87,0,0.0471,115.95,0.227
72794Eag03xdy7TO0KNuid,alternative r&b,68,202200,0.35,0.12,0.000289,0.103,-11.104,0,0.0393,68.995,0.121
6Q3K9gVUZRMZqZKrXovbM2,edm,75,215360,0.611,0.651,1.84E-05,0.105,-6.973,1,0.0587,122.983,0.357
1c9hQ4jqgVP10plon2B259,atl hip hop,55,203528,0.858,0.598,0,0.174,-7.407,0,0.357,157.03,0.85
5ehN5A3B3lDwmFCYO63Wk6,contemporary country,59,235053,0.52,0.384,0,0.103,-8.168,1,0.0362,149.536,0.328
1OeEpViPwVi1FfdNkOoIci,edm,63,197448,0.622,0.636,0,0.0782,-4.38,1,0.122,82.962,0.528
2ShvTyfnjRWVjNB6vmu5Bb,canadian hip hop,0,173870,0.757,0.673,0,0.241,-7.022,1,0.12,101.987,0.449
1d2eMMrAuIsw85u3YklKoc,canadian hip hop,60,247058,0.832,0.431,5.48E-06,0.114,-9.81,0,0.197,81.597,0.847
1k1Bqnv2R0uJXQN4u6LKYt,funk,79,125093,0.527,0.415,1.72E-05,0.117,-11.451,0,0.122,78.169,0.515
52lGuLAkIVbm4LZkSf9nj0,contemporary country,67,181933,0.569,0.807,0,0.164,-4.584,1,0.0464,76.011,0.883
0bRXwKfigvpKZUurwqAlEh,funk,78,254560,0.69,0.651,0.00241,0.105,-8.267,1,0.0324,97.918,0.706
7FpBQ067pHB67deawpbbcY,contemporary country,70,162546,0.736,0.458,0,0.148,-7.437,1,0.0316,98.977,0.65
6YndZBGmLySgsVScckWkmO,australian pop,4,249369,0.364,0.606,0.000322,0.106,-9.188,0,0.0831,99.73,0.289
3M8FzayQWtkvOhqMn2V4T2,funk,73,258834,0.619,0.22,1.19E-05,0.124,-13.843,1,0.0667,75.16,0.423
4Uxr9N0AWejJFBy3qyXprX,florida rap,53,177946,0.676,0.529,0,0.149,-11.178,0,0.396,179.012,0.397
5qPfvvKDCoXG3rzgztsJQG,florida rap,59,163160,0.412,0.738,0,0.114,-6.203,1,0.236,80.375,0.398
0KVNgZI1y3YTITnwITuEvj,florida rap,56,132336,0.505,0.657,0,0.0801,-8.12,0,0.184,87.972,0.276
10xuH52YSXHWFwCaF1fsDd,contemporary country,72,204760,0.689,0.689,0,0.57,-5.517,1,0.045,130.069,0.664
5dAtKXyrQoQW054LZqJ5dP,edm,64,221000,0.428,0.877,0.00372,0.0943,-4.722,0,0.0835,75.518,0.113
4zbSIYErBaRCPiZeodadtS,florida rap,61,140068,0.705,0.69,0,0.0909,-6.667,1,0.148,160.005,0.466
2Q04BmXs7Sr7ThizTmERj6,contemporary country,59,185333,0.641,0.644,0,0.0791,-5.853,1,0.034,105.941,0.471
3tk5DaXxxUoV7b5nOdCDBv,modern alternative rock,53,264006,0.541,0.287,0.00822,0.339,-15.897,1,0.0345,78.947,0.581
4tnLapnaoDS46c9CBRUqpE,florida rap,67,168586,0.732,0.41,0,0.0697,-14.41,1,0.127,125.947,0.586
5B47BFhAuIzJ6ZwxZPVI1i,florida rap,52,202997,0.665,0.621,0,0.107,-12.599,0,0.238,161.849,0.389
65QRS8iMQ1TsQ93fPZIZ4i,florida rap,73,159817,0.586,0.547,0,0.0963,-7.383,0,0.095,75.911,0.35
13iMiwdY7pgE1f7NwYKr1D,dance pop,70,130545,0.593,0.229,0,0.167,-8.888,1,0.0307,117.823,0.42
5naCF6qs5PXR4UTGecayNP,florida rap,51,171323,0.441,0.327,0,0.0775,-19.167,1,0.208,84.514,0.63
1EOcezY4qMN1ScTRJdTrC0,trap,57,217728,0.787,0.518,0,0.132,-8.084,0,0.268,91.344,0.327
41UPpkBX72iB1MSNW2NSwM,contemporary country,49,164746,0.635,0.468,2.32E-06,0.0737,-10.062,1,0.0471,89.985,0.3
356X9AHexTmUwTAz61nV0p,brostep,56,207140,0.878,0.715,0,0.103,-2.069,0,0.0342,130.013,0.835
1ENdcyhqdylaLsPVgB83qq,florida rap,75,167183,0.904,0.252,0,0.104,-17.54,0,0.11,117.994,0.227
7u5awC3KHNZTfHcnFwZdAb,florida rap,51,183823,0.707,0.532,0,0.184,-10.65,0,0.117,87.47,0.55
4sf2L157iEgAR7yrCNLgSq,contemporary country,70,215933,0.562,0.649,0,0.341,-5.4,1,0.0494,145.913,0.376
0GO8y8jQk1PkHzS31d699N,indie pop,84,218013,0.56,0.936,0,0.161,-5.835,1,0.0439,112.96,0.371
2qWKpYIleSvBT6aUMXoia5,alternative country,60,224186,0.617,0.421,0.00227,0.125,-14.231,1,0.0318,131.653,0.39
1k691v8ChLgDiuLLKnjyj6,alternative country,64,213600,0.547,0.277,0,0.091,-11.327,1,0.0429,153.974,0.684
5UDoMj8EIEXrQ4N0UR0nos,alternative country,61,267133,0.585,0.233,0.000611,0.114,-15.949,1,0.028,140.666,0.481
6MBUUSIWCzaXW4q58Ktrv9,contemporary country,72,193929,0.523,0.837,0,0.172,-4.494,1,0.0335,82.006,0.523
6xZ4Q2k2ompmDppyeESIY8,modern rock,77,220051,0.754,0.583,0.00015,0.144,-7.34,0,0.0432,122.012,0.77
1fPnUpoXCpD2NDI4vPVeLw,canadian hip hop,69,174848,0.775,0.823,0,0.309,-4.941,0,0.0635,120.059,0.65
4xqIYGwwZTEem9U8A42SPF,canadian hip hop,79,132023,0.929,0.7,0,0.349,-5.595,0,0.0906,120.009,0.802
5EBtY2shIV1vmY4bnvvV6T,dance pop,63,161188,0.811,0.512,0.0266,0.077,-6.38,1,0.173,92.025,0.336
4ehkZtzPTbjsRULRfQSWYu,modern blues,70,175432,0.693,0.259,0.000135,0.0995,-7.918,1,0.0372,88.972,0.361
1ahRPMw2Cpv1HfUNW8Ykw4,canadian hip hop,54,151628,0.506,0.665,0,0.146,-7.11,1,0.229,149.872,0.144
2mDYYGaGd9uXKkK2YhDA3i,alternative rock,68,235946,0.628,0.571,9.21E-05,0.0833,-3.897,1,0.0628,119.899,0.467
7sMu0DXeCVYwTivw9kBl99,chicago rap,53,180058,0.778,0.786,0,0.118,-4.61,0,0.358,159.954,0.241
5ruzrDWcT0vuJIOMW7gMnW,alternative rock,80,309053,0.593,0.749,0.106,0.314,-5.67,1,0.0475,164.959,0.649
7uDTc1eJwsD7iMZLhdp8LH,canadian hip hop,67,173870,0.76,0.674,0,0.22,-7.043,1,0.129,101.987,0.431
7DHNcoR73yUYCSn6PqBgkH,canadian hip hop,66,169763,0.709,0.562,0,0.207,-10.326,1,0.116,88.027,0.265
26nWw7LWlId9myIxHMHXmm,canadian hip hop,57,204116,0.697,0.675,0,0.192,-7.332,0,0.227,144.948,0.183
7n0lXKEOaFxrAU0R93fIQh,canadian hip hop,64,144098,0.67,0.634,0,0.0714,-6.682,1,0.294,204.113,0.375
1Yt5ws5j7JENlip4XbLZgy,canadian hip hop,50,120840,0.584,0.458,0,0.129,-9.229,1,0.404,119.188,0.122
2t0wwvR15fc3K1ey8OiOaN,alternative rock,71,222093,0.538,0.679,0.00175,0.0889,-4.297,1,0.0333,121.99,0.0888
58jecLK0epwMLr9cy5vFUy,dance pop,68,219353,0.467,0.795,0,0.264,-3.6,1,0.0687,163.837,0.472
55N8cxpE1QDoeaaNqUnoZ2,alternative rock,69,293360,0.374,0.922,0.204,0.28,-3.4,1,0.056,153.217,0.393
5LowZZg0kBpXRLLEY0sO3Q,canadian hip hop,51,184965,0.615,0.761,0,0.254,-6.921,0,0.274,93.146,0.444
0vVkuvsZVOC83mgZAtemK5,alternative hip hop,6,111209,0.457,0.648,1.69E-05,0.212,-5.762,1,0.0552,160.021,0.736
6IRzBP4gVoV4D2zHmocoWy,alternative rock,67,375320,0.617,0.78,0.0112,0.0833,-4.466,0,0.0376,93.951,0.326
0COXNxwxkWeA4hInT7Zomk,canadian hip hop,51,254819,0.482,0.768,0,0.126,-5.875,0,0.321,106.465,0.201
4ZTTUAjJCd4NMZmIU7RB4c,dance pop,79,220140,0.587,0.648,0,0.115,-6.927,0,0.0439,144.028,0.281
7lu6YLrlB1MU7HW8DJSuPa,alternative rock,65,310373,0.456,0.323,0.00913,0.146,-6.764,1,0.0318,116.903,0.363
2z2u1XOwu9KAPvSXxE9gTD,alternative hip hop,0,253333,0.611,0.667,0.0844,0.241,-7.801,1,0.0342,119.996,0.793
1aOxOpH4AkGAd8OMrKjyNY,alternative rock,68,275666,0.579,0.714,0.0269,0.111,-4.455,1,0.0347,109.971,0.299
1ptXPpqYdJNYu4g7YEZ303,canadian hip hop,48,205031,0.692,0.782,0,0.133,-7.316,0,0.298,94.535,0.767
4QnC1bIaMSfDQvF4XDhV5M,dance pop,68,161188,0.811,0.512,0.0262,0.0768,-6.381,1,0.17,92.046,0.346
6xHI9KjUjYT0FPtGO8Mxa1,contemporary country,78,222533,0.464,0.813,0,0.254,-6.185,1,0.0416,75.977,0.515
6oJ6le65B3SEqPwMRNXWjY,edm,82,228267,0.693,0.678,6.05E-06,0.101,-7.159,1,0.0324,103.952,0.404
4bHsxqR3GMrXTxEPLuK5ue,album rock,83,250986,0.5,0.748,0,0.447,-9.072,1,0.0363,118.852,0.514
2iObjOsy2vpsariW4Y7hQg,melodic rap,8,114865,0.888,0.516,0,0.106,-10.228,0,0.41,127.803,0.606
0wXuerDYiBnERgIpbb3JBR,atl hip hop,85,326933,0.743,0.347,0.00951,0.103,-11.174,1,0.121,160.143,0.572
5qrSlOut2rNAWv3ubArkNy,alt z,78,196493,0.551,0.537,0,0.0802,-7.595,1,0.034,126.421,0.493
3hR48Bj9Wgl6xunDG4nsRZ,hip hop,59,189544,0.806,0.809,8.64E-05,0.0739,-7.18,1,0.159,95.043,0.685
2Yer0p7uB2lVBUAtANuuQp,pop rap,81,164640,0.769,0.479,0,0.0914,-5.339,1,0.0385,96.051,0.803
5UusfWUMMLEXLMc1ViNZoe,atl hip hop,69,166799,0.876,0.492,0.000283,0.0678,-8.11,0,0.153,151.044,0.4
2hfoyc7ve6xM4ZEiNIiU1B,alternative r&b,73,214557,0.482,0.631,0.0242,0.209,-6.917,1,0.0986,126.576,0.0743
7ytR5pFWmSjzHJIeQkgog4,north carolina hip hop,92,181733,0.746,0.69,0,0.101,-7.956,1,0.164,89.977,0.497
5gNOINI5dXZVom2b36LMOd,north carolina hip hop,70,118546,0.915,0.612,0,0.115,-4.535,1,0.407,129.93,0.758
1gVCEnryJhkdQcuC0Kbvor,north carolina hip hop,72,139890,0.836,0.624,0,0.138,-6.75,0,0.184,103,0.7
57crda5Lx9OVaYCzb4Wrnd,north carolina hip hop,58,168373,0.732,0.707,0,0.399,-5.849,0,0.304,140.04,0.832
16oi4OiKmkO51l60F5R9kR,north carolina hip hop,60,111173,0.932,0.578,0,0.115,-4.478,1,0.366,129.991,0.623
0oT9ElXYSxvnOOagP9efDq,north carolina hip hop,68,212093,0.896,0.72,0,0.252,-6.262,0,0.355,140.1,0.966
0jWm0VyD8p3MrSInczpows,north carolina hip hop,63,125906,0.875,0.687,0,0.141,-5.734,1,0.387,109.791,0.864
3QSLoxRguKgK0knOG7EGyn,north carolina hip hop,57,159093,0.951,0.638,0,0.113,-5.614,1,0.308,123.948,0.439
6ChpgWt7s2ksM1Y3l0D9sk,north carolina hip hop,58,217466,0.835,0.466,0,0.372,-8.949,0,0.391,124.885,0.562
5rFGVn8fCFjnRwCebW0XbS,north carolina hip hop,60,149613,0.833,0.589,0,0.299,-6.384,0,0.231,96.455,0.536
1fipvP2zmef6vN2IwXfJhY,dance pop,75,200838,0.501,0.674,3.56E-05,0.282,-6.363,1,0.0408,155.051,0.152
19eeh4pgEGHdSTc26U1y89,north carolina hip hop,58,132813,0.828,0.538,0,0.116,-6.067,0,0.341,145.071,0.56
3oHiR89Y8gn6xt3YGAAzFj,north carolina hip hop,64,215053,0.768,0.635,0,0.312,-4.925,1,0.15,160.992,0.64
2ulB68v8LGCfQMk0giZZ5S,north carolina hip hop,55,88666,0.775,0.832,0,0.078,-3.629,1,0.277,153.6,0.962
6FniJZn4agmDtPx1pKZQsa,contemporary country,12,216573,0.621,0.882,0,0.132,-5.01,1,0.0459,126.014,0.574
